73	NC_016832	378958242 378958380 378958389 378958532 378958599 378958610 378958739 378959030 378959080 378959089 378959163 378959171 378959270 378959317 378959364 378959505 378959538 378959562 378959715 378959752 378959765 378959847 378959901 378960003 378960009 378960088 378960092 378960137 378960149 378960220 378960325 378960429 378960478 378960550 378960572 378960636 378960734 378960735 378960743 378960821 378960830 378960985 378961079 378961090 378961123 378961130 378961159 378961168 378961185 378961196 378961207 378961208 378961360 378961526 378961571 378961606 378961615 378961617 378961928 378962436 378962468 378962488 378962524 378962543 378962554 378962555 378962557 378962641 378962676 378962717 378962718 378962748 378962793
32	NC_016831	378953843 378954155 378954258 378954638 378954668 378954669 378954674 378954675 378955174 378955382 378955383 378955435 378955518 378955564 378955713 378955726 378956059 378956132 378956315 378956396 378956397 378956659 378956714 378956879 378957084 378957391 378957494 378957984 378958013 378958017 378958030 378958055
25	NC_003078	16263808 16263812 16263867 16264044 16264155 16264268 16264271 16264314 16264315 16264410 16264412 16264485 16264949 16264964 16264965 16265120 16265206 16265217 16265223 195970017 195970022 195970041 195970048 195970050 195970064
22	NC_023019	564949932 564950164 564950309 564951122 564951133 564952294 564953046 564953880 564954059 564954234 564954276 564954278 564954381 564954460 564954629 564954772 564954850 564954989 564955534 564955543 564955546 564955674
48	NC_023018	564911778 564911779 564911860 564911890 564911998 564912047 564912433 564912434 564912458 564912464 564912465 564912466 564912469 564912471 564912472 564912473 564912476 564912658 564912735 564912770 564912791 564912818 564912978 564912979 564913122 564913768 564913771 564913776 564913777 564913932 564914094 564914184 564914185 564914195 564914327 564914347 564914361 564914363 564914364 564914388 564914390 564914403 564914486 564914688 564914744 564914745 564914987 564915814
49	NC_007103	67077891 67077907 67077923 67077924 67077929 67077932 67077936 67077939 67077940 67077943 67077945 67077951 67077952 67077953 67077954 67077955 67077956 67077974 67077991 67077995 67078009 67078020 67078042 67078051 67078056 67078059 67078070 67078071 67078122 67078142 67078157 67078158 67078175 67078176 67078191 67078197 67078220 67078239 67078251 67078260 67078263 67078268 67078270 67078286 67078288 67078291 67078292 67078299 67078304
30	NC_022349	543942046 543942074 543942360 543942498 543942637 543942808 543942809 543942812 543942813 543942815 543942816 543942862 543942863 543942867 543943147 543943421 543943617 543943850 543943936 543943977 543944088 543944148 543944183 543944497 543944555 543944602 543944618 543944682 543944686 543944740
10	NC_007105	67078338 67078342 67078343 67078350 67078352 67078354 67078364 67078366 67078368 67078371
13	NC_016839	378975884 378975885 378975892 378975905 378975907 378975914 378975934 378975935 378975955 378975961 378975964 378975967 378975968
6	NC_016838	378975710 378975719 378975720 378975723 378975727 378975821
51	NC_017618	386579029 386579030 386579043 386579076 386579085 386579432 386579467 386579513 386579514 386579518 386579519 386579560 386579587 386579641 386579642 386579652 386579656 386579657 386579698 386579727 386579841 386579895 386579971 386579972 386580008 386580033 386580034 386580104 386580277 386580320 386580323 386580325 386580402 386580408 386580425 386580460 386580485 386580490 386580503 386580504 386580534 386580540 386580542 386580598 386580675 386580716 386580744 386580791 386580943 386580977 386580983
22	NC_017548	386056114 386056322 386056473 386056768 386056769 386057274 386057285 386057394 386058305 386058306 386058425 386058486 386058506 386059592 386059593 386059940 386060373 386060381 386060408 386060576 386060831 386061458
29	NC_016795	376271798 376271802 376271839 376271910 376271953 376271954 376272251 376272363 376272422 376272425 376272794 376273065 376273188 376273191 376273292 376273293 376273306 376273350 376273351 376273542 376273630 376273731 376273734 376273738 376273739 376273740 376273743 376273747 376273749
33	NC_014107	295697852 295697861 295697890 295697891 295697898 295697933 295697947 295697962 295697963 295697965 295697966 295697967 295698025 295698029 295698030 295698060 295698061 295698066 295698074 295698079 295698080 295698084 295698085 295698088 295698089 295698092 295698095 295698097 295698098 295698101 295698102 295698105 295698106
59	NC_016010	346723003 346723004 346723006 346723007 346723070 346723071 346723268 346723269 346723509 346723510 346723572 346723692 346723985 346723986 346723987 346723991 346724037 346724536 346724542 346724543 346724552 346724553 346724563 346724583 346724584 346724744 346724745 346724938 346725029 346725031 346725032 346725036 346725038 346725039 346725135 346725136 346725138 346725150 346725173 346725186 346725376 346725377 346725624 346725732 346725990 346726056 346726064 346726065 346726070 346726320 346726547 346726548 346726559 346726943 346726944 346726999 346727000 346727054 346727055
1	NC_010123	161986653
8	NC_002162	13357702 13357754 13357781 13357857 13357930 13357932 13357965 13358093
4	NC_002163	218561829 218561877 218562080 218562491
5	NC_016012	347542065 347542423 347542481 347542644 347542733
148	NC_013361	260853313 260853344 260853404 260853512 260853688 260853752 260853758 260853774 260853782 260853783 260853788 260853790 260853816 260854001 260854002 260854013 260854022 260854023 260854025 260854042 260854044 260854057 260854059 260854093 260854112 260854183 260854219 260854263 260854281 260854282 260854289 260854359 260854419 260854421 260854426 260854428 260854429 260854449 260854451 260854452 260854479 260854480 260854493 260854501 260854608 260854629 260854671 260854673 260854708 260854794 260854916 260854938 260854945 260855044 260855070 260855157 260855255 260855256 260855264 260855305 260855316 260855318 260855319 260855320 260855381 260855425 260855535 260855577 260855597 260855653 260855654 260855704 260855706 260855737 260855763 260855764 260855846 260855890 260855901 260855935 260855936 260855966 260855971 260855973 260855977 260855979 260856097 260856163 260856215 260856217 260856270 260856278 260856279 260856391 260856451 260856452 260856455 260856457 260856744 260856764 260856766 260856981 260856983 260856987 260857017 260857082 260857103 260857105 260857106 260857276 260857283 260857289 260857396 260857397 260857653 260857708 260857739 260857783 260857933 260857935 260857942 260857946 260858064 260858238 260858286 260858287 260858298 260858357 260858358 260858388 260858390 260858397 260858417 260858420 260858422 260858423 260858432 260858433 260858442 260858446 260858450 260858452 260858456 260858458 260858462 260858480 260858481 260858505
32	NC_016589	377819618 377819619 377819621 377819623 377819624 377819625 377819634 377819992 377820066 377820088 377820385 377820670 377820671 377820722 377820841 377821022 377821059 377821081 377821153 377821421 377821458 377821507 377821577 377821578 377821586 377821635 377821781 377821837 377821958 377821992 377821993 377822159
10	NC_016588	374999608 374999610 374999616 374999617 374999620 374999621 374999634 374999656 374999697 374999715
8	NC_016587	375006320 375006341 375006534 375006558 375006713 375006714 375006715 375006732
8	NC_016586	374998894 374998905 374998908 374998958 374998960 374999001 374999026 374999372
12	NC_016585	374998073 374998114 374998115 374998150 374998159 374998189 374998358 374998381 374998564 374998664 374998679 374998877
47	NC_016584	374993217 374993382 374993454 374993634 374993637 374993638 374993639 374993657 374993755 374993824 374994022 374994237 374994238 374994443 374994451 374994467 374994500 374994501 374994592 374994817 374994828 374994829 374994830 374994832 374994842 374994863 374994873 374995011 374995155 374995181 374995395 374995416 374995648 374995927 374996283 374996343 374996826 374997073 374997090 374997391 374997392 374997703 374997704 374997972 374997973 374997979 374997980
167	NC_016582	374982773 374982774 374982775 374982780 374982782 374982788 374982789 374982961 374983898 374983907 374983908 374983914 374983917 374983919 374983920 374983922 374983932 374983934 374983936 374983940 374983945 374983948 374983967 374983968 374983971 374983975 374983976 374983984 374983986 374983993 374983994 374983998 374984003 374984004 374984009 374984013 374984034 374984038 374984049 374984073 374984074 374984089 374984090 374984094 374984106 374984127 374984132 374984152 374984170 374984174 374984200 374984203 374984204 374984205 374984219 374984230 374984231 374984254 374984255 374984373 374984375 374984798 374985140 374985186 374985271 374985466 374985993 374986466 374986471 374986652 374986732 374986733 374986798 374986800 374987049 374987356 374987508 374987565 374987606 374987607 374987681 374987687 374987887 374987889 374987890 374988013 374988265 374988490 374988560 374988592 374989320 374989393 374989544 374989752 374989788 374989863 374990046 374990120 374990217 374990218 374990219 374990257 374990841 374990965 374991085 374991262 374991278 374991323 374991332 374991333 374991345 374991351 374991362 374991375 374991395 374991397 374991401 374991448 374991449 374991459 374991461 374991464 374991466 374991468 374991469 374991472 374991476 374991477 374991482 374991485 374991734 374992067 374992087 374992088 374992090 374992091 374992106 374992191 374992208 374992209 374992318 374992359 374992361 374992363 374992366 374992424 374992425 374992504 374992579 374992581 374992582 374992613 374992621 374992625 374992632 374992633 374992635 374992638 374992666 374992737 374992738 374992742 374992748 374992751 374992752 374992759 374992774
9	NC_015065	322437534 322437535 322437540 322437541 322437555 322437556 322437571 322437572 322437573
1	NC_017180	384410844
9	NC_016909	378722361 378722527 378722616 378722617 378722771 378722809 378723148 378723238 378723254
8	NC_016908	378721008 378721175 378721265 378721266 378721459 378721803 378721893 378721911
2	NC_017184	384410917 384410922
89	NC_017186	384145146 384145211 384145245 384145491 384145648 384146216 384146595 384146596 384146606 384146607 384146622 384146638 384146917 384147084 384147126 384147130 384147282 384147283 384147300 384147883 384148396 384148895 384149000 384149001 384149727 384149728 384149801 384149892 384149928 384149951 384149998 384149999 384150261 384150262 384150263 384150265 384150266 384150269 384150457 384150549 384150744 384150745 384150917 384150922 384150923 384150925 384151032 384151036 384151037 384151058 384151059 384151064 384151065 384151066 384151067 384151077 384151078 384151084 384151087 384151093 384151184 384151281 384151380 384151419 384151659 384152197 384152375 384152384 384152413 384152638 384152639 384152863 384152878 384152978 384153055 384153056 384153126 384153135 384153136 384153169 384153236 384153237 384153632 384153653 384153848 384154123 384154254 384154255 384154385
13	NC_017187	384154761 384154950 384155534 384155627 384155832 384155973 384156261 384156725 384156726 384156730 384156805 384156807 384156808
19	NC_017188	384157648 384158787 384158814 384158883 384158980 384159025 384159148 384159223 384159403 384159891 384159909 384159991 384160269 384160285 384160672 384160802 384160804 384160828 384161322
58	NC_016902	378710891 378710899 378711004 378711005 378711388 378711395 378711600 378711657 378711744 378711754 378711864 378711921 378711925 378712192 378712217 378712460 378712462 378712494 378712500 378712629 378712630 378712641 378712697 378712766 378712767 378712986 378713002 378713045 378713163 378713277 378713570 378713705 378713750 378713757 378713796 378713823 378714058 378714347 378714349 378714350 378714399 378714428 378714528 378714648 378714717 378714743 378714744 378714761 378714782 378714841 378714890 378714892 378714904 378715103 378715128 378715166 378715168 378715272
83	NC_016901	378706503 378706948 378706949 378706955 378706967 378706970 378706981 378706987 378706989 378706995 378706996 378706998 378707067 378707111 378707139 378707153 378707170 378707553 378707554 378707697 378707698 378707748 378707924 378707925 378707962 378708026 378708085 378708086 378708087 378708104 378708105 378708316 378708329 378708330 378708345 378708432 378708497 378708501 378708543 378708555 378708556 378708563 378708564 378708605 378708617 378708618 378708634 378708648 378708690 378708727 378708860 378708861 378708955 378709049 378709107 378709133 378709134 378709205 378709249 378709259 378709263 378709303 378709304 378709322 378709419 378709420 378709699 378709720 378709786 378709799 378709822 378709901 378709902 378709960 378710027 378710406 378710507 378710549 378710550 378710567 378710711 378710725 378710799
12	NC_016907	378720509 378720511 378720520 378720527 378720529 378720538 378720655 378720660 378720663 378720665 378720666 378720667
19	NC_012718	238023303 238023304 238023306 238023309 238023312 238023313 238023317 238023321 238023322 238023323 238023326 238023328 238023329 238023330 238023331 238023332 238023345 238023347 238023353
9	NC_016905	378715524 378715525 378715526 378715527 378715530 378715531 378715538 378715540 378715541
6	NC_016904	378715380 378715387 378715413 378715414 378715417 378715478
1	NC_011229	203284454
3	NC_020939	478448805 478448971 478449504
97	NC_018500	402558843 402558913 402558914 402558915 402558990 402559002 402559026 402559188 402559189 402559324 402559420 402559421 402559571 402559572 402559675 402559676 402559855 402559856 402559857 402559905 402559963 402559964 402560049 402560050 402560159 402560160 402560207 402560229 402560254 402560284 402560285 402560397 402560398 402560493 402560494 402560746 402560747 402560841 402560857 402560877 402560919 402560924 402560944 402560946 402560972 402560973 402560975 402560992 402561003 402561022 402561023 402561448 402561638 402561641 402561642 402561644 402561645 402561668 402561811 402561934 402562040 402562072 402562073 402562075 402562125 402562388 402562634 402562643 402562654 402562655 402562873 402563265 402563343 402563344 402563461 402563578 402563579 402563656 402563657 402563742 402563907 402563908 402564017 402564123 402564136 402564153 402564154 402564205 402564206 402564207 402564297 402564323 402564344 402564496 402564664 402564698 402564722
235	NC_003552	20088903 20088904 20088926 20088994 20089047 20089155 20089156 20089186 20089248 20089249 20089285 20089294 20089329 20089361 20089468 20089715 20089720 20089822 20089850 20089885 20089900 20089901 20089909 20089910 20089916 20089917 20089918 20089919 20089920 20089921 20089922 20089923 20089926 20089927 20089928 20089930 20089982 20089991 20090106 20090154 20090176 20090177 20090240 20090285 20090294 20090392 20090393 20090413 20090436 20090437 20090484 20090492 20090493 20090502 20090503 20090544 20090637 20090638 20090665 20090679 20090680 20090729 20090730 20090732 20090733 20090740 20090746 20090750 20090770 20090774 20090779 20090834 20090855 20090868 20090874 20090875 20090876 20090917 20090918 20090920 20090925 20090926 20090928 20090932 20090948 20091003 20091004 20091028 20091029 20091042 20091043 20091064 20091071 20091082 20091210 20091224 20091237 20091290 20091301 20091302 20091323 20091325 20091366 20091390 20091391 20091392 20091393 20091403 20091405 20091408 20091425 20091449 20091457 20091493 20091500 20091501 20091516 20091525 20091549 20091553 20091557 20091558 20091559 20091561 20091562 20091563 20091571 20091572 20091581 20091585 20091592 20091593 20091608 20091609 20091614 20091615 20091622 20091635 20091644 20091645 20091646 20091647 20091653 20091659 20091660 20091681 20091728 20091747 20091750 20091759 20091761 20091762 20091765 20091773 20091783 20091801 20091822 20091823 20091933 20091941 20091942 20091976 20092026 20092037 20092038 20092126 20092127 20092128 20092140 20092141 20092150 20092151 20092152 20092154 20092166 20092167 20092168 20092169 20092175 20092176 20092188 20092189 20092200 20092212 20092245 20092246 20092303 20092312 20092314 20092315 20092316 20092319 20092337 20092352 20092379 20092446 20092518 20092543 20092557 20092558 20092559 20092560 20092567 20092568 20092590 20092594 20092595 20092596 20092616 20092624 20092637 20092643 20092644 20092648 20092782 20092824 20092850 20092855 20092900 20092901 20092915 20092917 20092920 20092925 20092926 20092928 20092978 20093014 20093015 20093017 20093248 20093249 20093268 20093314 20093315
6	NC_003551	20093446 20093542 20094043 20094187 20094468 20094878
28	NC_012028	222475687 222475714 222475741 222475759 222475796 222475797 222475799 222475846 222475847 222475858 222475865 222475874 222475888 222475928 222475935 222475951 222475958 222475959 222475971 222475980 222475992 222476047 222476085 222476121 222476123 222476124 222476135 222476141
29	NC_012029	222478801 222478850 222478851 222478862 222478863 222478871 222478872 222479015 222479347 222479352 222479354 222479514 222479555 222479556 222479569 222479617 222479639 222479642 222479730 222479915 222479933 222480021 222480062 222480975 222480976 222481025 222481028 222481040 222481063
28	NC_017058	383500960 383500988 383500998 383501004 383501073 383501120 383501143 383501180 383501281 383501294 383501330 383501337 383501497 383501554 383501565 383501704 383501731 383501818 383501842 383501929 383501955 383501993 383501994 383502036 383502084 383502100 383502107 383502125
55	NC_017059	384260701 384260775 384260829 384261117 384261118 384261192 384261193 384261194 384261458 384261556 384261782 384261994 384262030 384262118 384262123 384262124 384262125 384262127 384262128 384262189 384262375 384262376 384262393 384262395 384262502 384262580 384262581 384262604 384262617 384262717 384262741 384262742 384262760 384262770 384262793 384262794 384262795 384262797 384262800 384262801 384262802 384262803 384262810 384262876 384262880 384262881 384262882 384262885 384262886 384262887 384262888 384262889 384263154 384263253 384263456
6	NC_017056	383499571 383499600 383499931 383499933 383499934 383500033
6	NC_017057	383500408 383500437 383500768 383500770 383500771 383500868
3	NC_012026	222474757 222475424 222475568
3	NC_017507	385334028 385334040 385334086
103	NC_017052	383490005 383490068 383490071 383490072 383490087 383490314 383490351 383490352 383490434 383490435 383490485 383490486 383490513 383490561 383490748 383490749 383490750 383490751 383490842 383490959 383491115 383491183 383491184 383491217 383491218 383491219 383491220 383491256 383491287 383491288 383491306 383491329 383491365 383491366 383491367 383491368 383491375 383491376 383491388 383491389 383491420 383491421 383491422 383491430 383491431 383491435 383491436 383491486 383491521 383491522 383491537 383491538 383491542 383491673 383491674 383491694 383491695 383491716 383491758 383491759 383491760 383491761 383491962 383491978 383491979 383491988 383491989 383492049 383492065 383492067 383492157 383492159 383492160 383492161 383492191 383492222 383492223 383492231 383492256 383492405 383492584 383492585 383492628 383492653 383492708 383492709 383492733 383492734 383492736 383492737 383492739 383492740 383492747 383492748 383492749 383492750 383492952 383492990 383492991 383493071 383493072 383493073 383493074
43	NC_017501	385323345 385323374 385323445 385323446 385323569 385323610 385323614 385323615 385323622 385323640 385323651 385323690 385323721 385323738 385323793 385323794 385323830 385323891 385323926 385323928 385323929 385324051 385324052 385324093 385324153 385324208 385324209 385324212 385324246 385324260 385324269 385324284 385324305 385324366 385324491 385324502 385324661 385324690 385324743 385324820 385324866 385324917 385325025
6	NC_017050	383488593 383488622 383488951 383488953 383488954 383489055
6	NC_017051	383489434 383489462 383489790 383489792 383489793 383489895
8	NC_016051	223477083 223477135 223477408 223477728 223478045 223478097 223478587 350525757
32	NC_017299	387816968 387817058 387817076 387817077 387817078 387817183 387817528 387817529 387817530 387817988 387818063 387818064 387818078 387818271 387818337 387818535 387818569 387818771 387818832 387818863 387819110 387819111 387819204 387819371 387819372 387819578 387819618 387819638 387819643 387819724 387819893 387819894
107	NC_016052	352516274 352516291 352516299 352516304 352516309 352516312 352516354 352516355 352516356 352516358 352516359 352516360 352516370 352516373 352516374 352516375 352516512 352516513 352516514 352516578 352516579 352516591 352516616 352516626 352516681 352516695 352516712 352516716 352516727 352516776 352516843 352516871 352516898 352516975 352517000 352517017 352517057 352517060 352517084 352517101 352517105 352517111 352517112 352517126 352517167 352517250 352517251 352517283 352517333 352517361 352517429 352517458 352517532 352517533 352517596 352517649 352517667 352517674 352517725 352517741 352517746 352517747 352517751 352517753 352517795 352517803 352517804 352517806 352517807 352517838 352517900 352517988 352518025 352518037 352518073 352518085 352518113 352518187 352518222 352518226 352518231 352518271 352518282 352518290 352518306 352518332 352518335 352518371 352518379 352518382 352518483 352518491 352518508 352518510 352518512 352518515 352518521 352518533 352518539 352518545 352518549 352518587 352518597 352518599 352518657 352518679 352518691
7	NC_017294	384455210 384455379 384455759 384455831 384455997 384456079 384456088
60	NC_017162	384130057 384130105 384130194 384130195 384130206 384130210 384130211 384130216 384130220 384130223 384130224 384130225 384130251 384130371 384130404 384130683 384130689 384130691 384130692 384131054 384131069 384131094 384131096 384131099 384131100 384131104 384131107 384131109 384131110 384131212 384131228 384131327 384131459 384131461 384131531 384131548 384131551 384131560 384131710 384131728 384131760 384131836 384131844 384131955 384131968 384132256 384132274 384132278 384132362 384132363 384132464 384132737 384132791 384132886 384132996 384133350 384133389 384133467 384133588 384133637
5	NC_017296	384456620 384456621 384456633 384456634 384456635
11	NC_022543	549718950 549719048 549719246 549719265 549719322 549719488 549719622 549719897 549720097 549720098 549720099
3	NC_017290	384452393 384452658 384452788
3	NC_017291	384453368 384453634 384453767
3	NC_017292	384454347 384454613 384454746
5	NC_022610	554652325 554652328 554652336 554652339 554652340
9	NC_010085	161527599 161527778 161528111 161528121 161528345 161528677 161528727 161528832 161528885
12	NC_018073	392428760 392429029 392429100 392429259 392429261 392429294 392429313 392429325 392429409 392429412 392429491 392429533
46	NC_010087	161522367 161522422 161522593 161522594 161522600 161522612 161522614 161522652 161522655 161522659 161522661 161522662 161522669 161522679 161522682 161522683 161522684 161522691 161522694 161522712 161522720 161522728 161522742 161522744 161522747 161522752 161522754 161522756 161522759 161522766 161522767 161522769 161522770 161522785 161522786 161522801 161522804 161522806 161522808 161522810 161522811 161522812 161522815 161522816 161522824 161522835
149	NC_010080	161506644 161506650 161506658 161506659 161506703 161506749 161506750 161506773 161506792 161506793 161506834 161506838 161506841 161506843 161506845 161506906 161506907 161506915 161506920 161506921 161506937 161506962 161506991 161506992 161506996 161506997 161507035 161507038 161507042 161507043 161507052 161507061 161507082 161507087 161507088 161507105 161507120 161507123 161507133 161507153 161507155 161507156 161507205 161507242 161507258 161507261 161507262 161507285 161507295 161507299 161507300 161507309 161507328 161507351 161507368 161507372 161507373 161507376 161507380 161507382 161507391 161507392 161507400 161507401 161507432 161507435 161507437 161507450 161507456 161507474 161507478 161507479 161507482 161507485 161507486 161507487 161507488 161507493 161507512 161507534 161507540 161507546 161507554 161507557 161507560 161507568 161507582 161507599 161507600 161507605 161507635 161507636 161507660 161507664 161507692 161507696 161507709 161507747 161507748 161507750 161507766 161507783 161507803 161507817 161507821 161507860 161507861 161507882 161507888 161507889 161507914 161507920 161507921 161507924 161507966 161507991 161507992 161507993 161508017 161508043 161508045 161508057 161508058 161508074 161508078 161508084 161508091 161508094 161508109 161508110 161508112 161508115 161508123 161508131 161508142 161508143 161508145 161508156 161508159 161508162 161508169 161508178 161508223 161508224 161508225 161508226 161508228 161508229 161508240
43	NC_018077	392429598 392429599 392429646 392429664 392429698 392429723 392429729 392429757 392429768 392429769 392429824 392429833 392429835 392429843 392429868 392429869 392429882 392429884 392429902 392429907 392429931 392429940 392429944 392430021 392430029 392430030 392430036 392430037 392430129 392430130 392430131 392430142 392430176 392430216 392430220 392430257 392430271 392430300 392430354 392430365 392430396 392430397 392430402
113	NC_012751	238897476 238897477 238897487 238897488 238897518 238897519 238897635 238897636 238897657 238897658 238897786 238897792 238897811 238897826 238897827 238897930 238897939 238897940 238898025 238898026 238898071 238898096 238898102 238898104 238898107 238898108 238898109 238898110 238898111 238898112 238898113 238898167 238898168 238898180 238898181 238898182 238898183 238898202 238898205 238898206 238898207 238898208 238898209 238898224 238898225 238898247 238898253 238898273 238898276 238898278 238898284 238898301 238898361 238898364 238898365 238898369 238898414 238898415 238898432 238898444 238898452 238898453 238898475 238898476 238898483 238898491 238898494 238898509 238898530 238898531 238898536 238898537 238898554 238898555 238898565 238898569 238898664 238898672 238898725 238898767 238898778 238898779 238898780 238898821 238898958 238898959 238898988 238898989 238899032 238899033 238899034 238899052 238899084 238899085 238899167 238899168 238899169 238899170 238899178 238899180 238899181 238899197 238899201 238899202 238899205 238899206 238899209 238899210 238899213 238899214 238899248 238899249 238899286
17	NC_018079	392976982 392976986 392977770 392978352 392978418 392978423 392979356 392979380 392980302 392980541 392980554 392980602 392980612 392980730 392980756 392980831 392980838
74	NC_018078	392431028 392431029 392431170 392431184 392431225 392431257 392431265 392431359 392431406 392431407 392431428 392431445 392431446 392431490 392431494 392431502 392431503 392431577 392431579 392431581 392431584 392431600 392431601 392431617 392431727 392431734 392431745 392431831 392431879 392431898 392431968 392432042 392432086 392432089 392432120 392432227 392432299 392432301 392432317 392432391 392432397 392432398 392432615 392432663 392432719 392433092 392433207 392433256 392433364 392433369 392433377 392433491 392433492 392433493 392433583 392433586 392433593 392433602 392433663 392433810 392433833 392433834 392433870 392433871 392433911 392433914 392434113 392434114 392434117 392434234 392434282 392434311 392434312 392434330
83	NC_012759	238899421 238899426 238899427 238899531 238899620 238899643 238899644 238899654 238899655 238899663 238899817 238899819 238899821 238899828 238899831 238899860 238899933 238899970 238899971 238900150 238900246 238900247 238900283 238900285 238900467 238900476 238900566 238900580 238900600 238900603 238900631 238900632 238900633 238900658 238900684 238900765 238901107 238901130 238901188 238901189 238901190 238901221 238901272 238901276 238901366 238901521 238901562 238901605 238901780 238901921 238901922 238901989 238901990 238902019 238902071 238902100 238902156 238902157 238902252 238902259 238902319 238902506 238902508 238902534 238902535 238902575 238902594 238902646 238902647 238902844 238902845 238902887 238903087 238903088 238903089 238903092 238903371 238903372 238903374 238903378 238903386 238903405 238903406
34	NC_014974	320449305 320449359 320449360 320449395 320449512 320449525 320449553 320449554 320449605 320449745 320449898 320450087 320450285 320450300 320450301 320450309 320450311 320450312 320450335 320450339 320450444 320450446 320450453 320450486 320450657 320450658 320450737 320450744 320450761 320450794 320450915 320451041 320451349 320451464
2	NC_014975	320449094 320449096
11	NC_014976	321311429 321311485 321311827 321312064 321312123 321312264 321312280 321313253 321313705 321314259 321315380
1	NC_021731	523529073
2	NC_014970	321309736 321310987
2	NC_018639	406598934 406598935
50	NC_014972	320352207 320352237 320352284 320352375 320352401 320352402 320352410 320352437 320352444 320352467 320352532 320352610 320352667 320352668 320352674 320352675 320352677 320352751 320352778 320352883 320353137 320353143 320353406 320353450 320353454 320353485 320353544 320353790 320353791 320353842 320353925 320354149 320354274 320354427 320354463 320354476 320354502 320354553 320354611 320354775 320354776 320354851 320354919 320355009 320355148 320355154 320355155 320355215 320355216 320355227
47	NC_014973	322417563 322417594 322417793 322417866 322417894 322417942 322417943 322418034 322418041 322418059 322418211 322418309 322418312 322418532 322418987 322419126 322419132 322419214 322419217 322419245 322419538 322419580 322419817 322420204 322420260 322420262 322420266 322420267 322420371 322420381 322420382 322420409 322420470 322420488 322420626 322420639 322420938 322420990 322421108 322421157 322421383 322421434 322421439 322421467 322421820 322421863 322421883
3	NC_023011	564287836 564287871 564287895
69	NC_021040	479201843 479201844 479201845 479201859 479201901 479201902 479201971 479202068 479202069 479202070 479202081 479202083 479202120 479202224 479202258 479202261 479202262 479202265 479202289 479202302 479202530 479202569 479202595 479202613 479202630 479202633 479202635 479202802 479202803 479202824 479202842 479202959 479202961 479203047 479203081 479203305 479203370 479203388 479203389 479203401 479203404 479203405 479203406 479203940 479204033 479204126 479204315 479204316 479204323 479204416 479204477 479204489 479204490 479204491 479204497 479204509 479204522 479204573 479204574 479204614 479204770 479204892 479204893 479205001 479205125 479205127 479205140 479205266 479205270
2	NC_018638	406598919 406598926
2	NC_006674	58038453 58038454
8	NC_006675	58038468 58038472 58038473 58038475 58038476 58038482 58038483 58038485
77	NC_006677	58038686 58038894 58038936 58038958 58038962 58039028 58039048 58039133 58039155 58039205 58039239 58039357 58039363 58039374 58039432 58039460 58039493 58039519 58039522 58039647 58039723 58039766 58039767 58039768 58039769 58039774 58039787 58039820 58039826 58039828 58039831 58039832 58039833 58039847 58039906 58039907 58039911 58039926 58039927 58039937 58039948 58039998 58039999 58040009 58040023 58040055 58040071 58040097 58040152 58040153 58040221 58040322 58040359 58040360 58040361 58040527 58040576 58040589 58040593 58040607 58040617 58040619 58040623 58040625 58040628 58040631 58040636 58040637 58040650 58040651 58040659 58040742 58040799 58040849 58040867 58040903 58040908
4	NC_000922	15617948 15617985 15618161 15618932
56	NC_021042	479208112 479208169 479208339 479208345 479208356 479208357 479208373 479208406 479208432 479208655 479208675 479208694 479208769 479208783 479208809 479208822 479208830 479208945 479208984 479208985 479209003 479209037 479209052 479209143 479209172 479209193 479209194 479209195 479209200 479209243 479209253 479209254 479209277 479209398 479209514 479209568 479209594 479209729 479209863 479209906 479209913 479209922 479209933 479209948 479210398 479210440 479210470 479210506 479210508 479210552 479210602 479210604 479210759 479210761 479210764 479210831
20	NC_006672	58038267 58038274 58038275 58038302 58038310 58038311 58038325 58038336 58038337 58038339 58038340 58038341 58038342 58038343 58038344 58038348 58038396 58038397 58038410 58038411
10	NC_006673	58038422 58038427 58038429 58038430 58038431 58038432 58038437 58038439 58038443 58038444
98	NC_016749	374337060 374337061 374337115 374337116 374337117 374337170 374337177 374337195 374337233 374337273 374337279 374337280 374337307 374337312 374337314 374337318 374337321 374337329 374337330 374337336 374337435 374337452 374337454 374337486 374337513 374337606 374337658 374337659 374337661 374337662 374337684 374337685 374337698 374337833 374337834 374337865 374337866 374337873 374337880 374337903 374337927 374337933 374337940 374337952 374337986 374337987 374337990 374338004 374338030 374338049 374338050 374338052 374338076 374338077 374338078 374338094 374338238 374338239 374338263 374338264 374338269 374338274 374338276 374338279 374338289 374338301 374338357 374338358 374338364 374338413 374338417 374338434 374338470 374338490 374338596 374338608 374338611 374338616 374338664 374338675 374338699 374338701 374338715 374338729 374338779 374338780 374338784 374338821 374338830 374338831 374338838 374338839 374338842 374338843 374338848 374338889 374339017 374339018
65	NC_013757	284988643 284988986 284989025 284989288 284989290 284989346 284989349 284989441 284989727 284989752 284989762 284989769 284989770 284989780 284989781 284989947 284989956 284989998 284990058 284990365 284990379 284990383 284990486 284990502 284990509 284990526 284990536 284990625 284990954 284991024 284991059 284991060 284991062 284991063 284991064 284991065 284991066 284991067 284991085 284991088 284991090 284991201 284991337 284991344 284991352 284991402 284991405 284991406 284991421 284991584 284991865 284991886 284991910 284991929 284991934 284991935 284991936 284991937 284991938 284991953 284991973 284992378 284992381 284993087 284993317
